id,category_id,name,agb_code,e_climate_change,e_ozone_depletion,e_ionizing_radiation,e_ozone_formation,e_particulate_matter,e_non_carcinogenic_toxicity,e_carcinogenic_toxicity,e_land_water_acidification,e_freshwater_eutrophication,e_marine_eutrophication,e_terrestrial_eutrophication,e_freshwater_ecotoxicity,e_land_use,e_water_use,e_energy_use,e_mineral_use,aw_index,aw_antibio_index,s_child_labour,s_forced_labour,s_fair_salary,s_working_time,s_discrimination,s_health_safety_workers,s_social_benefits_legal_issues,s_workers_rights,s_fair_competition,s_corruption,s_contribution_econ_dev,s_illiteracy,s_health_safety_society,s_indigenous_rights,nutri_score
6f4f0025-817b-58e0-87dd-68436e4968af,193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,"Garden peas, canned, drained",20036,1.38,0.00,0.31,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.04,18.10,94.40,0.92,20.70,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
00536def-d632-5dbc-aa38-e3fc07ccce8c,193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,"Garden peas, cooked",20037,1.44,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,29.40,195.00,0.43,20.10,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
56389783-93c5-559f-9e9d-2da76d52a8c1,193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,"Garden peas, frozen, cooked",20124,1.09,0.00,0.79,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.03,15.40,87.70,0.81,27.70,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
dc41a700-b2c6-5bfa-8bdf-125e986152cd,193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,"Garden peas, frozen, raw",20084,0.81,0.00,0.59,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.03,12.90,74.50,0.66,20.10,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
6b1937bb-84bb-52f4-af39-8c819b2a2528,193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,"Garden peas, raw",20072,0.70,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,23.40,162.00,0.19,6.95,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
028edba7-588b-5767-a882-a5d19963ee69,d6bd88bb-f4a9-540c-a53d-bd1f90934e7d,"Split pea, cooked",20506,0.54,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,66.10,0.16,11.50,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
cff8c4ae-6c34-52e9-8f03-63797bafbd97,d6bd88bb-f4a9-540c-a53d-bd1f90934e7d,"Split pea, dried",20515,0.75,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,22.30,155.00,0.25,12.60,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
6295827e-1ae3-5920-9e41-749423a469c2,dec701d9-2b25-5917-8eac-4e2e733feb65,Soy lecithin,42200,5.40,0.00,0.21,0.02,0.00,0.00,0.00,0.02,0.00,0.03,0.06,238.00,44.40,0.67,38.20,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_D
de475daf-45e5-5299-a932-3f19e074bdff,dec701d9-2b25-5917-8eac-4e2e733feb65,Soya flour,20900,1.38,0.00,0.20,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.02,44.90,180.00,0.22,12.50,0.00,0,0,0.01,0.03,0.09,0.01,0.08,0.23,0.05,0.58,0.00,0.32,-0.03,0.02,0.02,0.03,Nutriscore_A
b7461308-a426-53eb-bd8e-417daa309324,10922744-79ac-5ed5-a66c-6614b5ff8c3e,"Soybean, whole grain",20901,1.25,0.00,0.12,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.02,37.20,150.00,0.28,11.00,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
b871a483-f7cb-5c0f-9010-b5ef9f09171a,10922744-79ac-5ed5-a66c-6614b5ff8c3e,Tempeh,20917,2.37,0.00,0.16,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.02,6.10,89.90,1.18,35.60,0.00,0,0,1.80,0.88,10.47,0.19,1.14,25.26,6.41,7.27,0.13,53.93,-0.54,0.56,7.62,1.79,Nutriscore_A
e6894c9a-a818-5e4d-9e10-f94fb4b38a0e,f437eccf-f351-5272-83dc-dda6be90b0a5,"Flat bean, raw",20269,0.54,0.00,0.09,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,15.70,97.90,1.22,6.67,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
75032c70-2647-5910-b710-73f9021fdc54,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, canned, drained",20062,1.40,0.00,0.37,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.04,20.90,100.00,1.38,23.20,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
f5419929-8d53-5d44-8189-ea33307468c5,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, cooked",20030,1.20,0.00,0.25,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.04,18.30,108.00,1.50,20.20,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
452b58f4-a5fd-511f-917b-10bb47c5fcf2,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, frozen, cooked",20071,1.04,0.00,1.26,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,19.70,106.00,1.47,36.70,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
b872920a-e612-5944-9a96-620133207c9c,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, frozen, raw",20070,0.77,0.00,1.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,16.50,90.50,1.23,28.40,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
3314495f-9f58-56c3-8a37-f6704c4128f7,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, puree",20257,1.14,0.00,0.20,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,18.00,107.00,1.50,18.90,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
030e9466-41a2-597f-8158-b67f843dba55,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, raw",20061_1,0.45,0.00,0.12,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,13.70,86.20,1.08,6.77,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
e6b354ff-c1e3-5ac5-8d0a-3ac18522314e,f437eccf-f351-5272-83dc-dda6be90b0a5,"French bean, raw (Kenya by plane)",20061_2,7.08,0.00,0.15,0.04,0.00,0.00,0.00,0.04,0.00,0.01,0.15,56.70,92.20,1.23,94.70,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
4cc67b5c-f8d7-5fa3-aaee-15bd1e59c4dd,f437eccf-f351-5272-83dc-dda6be90b0a5,"Green peas, puree",20284,1.37,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,29.00,194.00,0.42,17.20,0.00,0,0,0.03,0.04,0.27,0.03,0.09,0.21,0.21,1.28,0.01,0.79,-0.07,0.06,0.04,1.30,Nutriscore_A
d333816b-f35f-5808-9116-9ccd1f2b1961,31f4815b-58d8-5bac-ae36-6d504e5759da,Flaxseed,15034,3.52,0.00,0.25,0.01,0.00,0.00,0.00,0.05,0.00,0.04,0.23,39.00,628.00,2.23,29.00,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
816dcebf-3437-5843-b068-326b06846e29,31f4815b-58d8-5bac-ae36-6d504e5759da,"Flaxseed, brown",15052,3.52,0.00,0.25,0.01,0.00,0.00,0.00,0.05,0.00,0.04,0.23,39.00,628.00,2.23,29.00,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
e069fc5c-ce6e-54d7-942f-ea1979c879f8,2e0cd650-716f-5cdc-9f32-8fd3e1100d10,"Poppy, seed",11061,2.90,0.00,0.32,0.01,0.00,0.00,0.00,0.06,0.00,0.03,0.24,36.20,292.00,4.36,36.20,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
65445d0f-2b5f-5589-bfea-359f55900e5f,585156c8-b8da-51af-add8-9bd4eca684a7,"Cucurbitacea, seed",15028,3.49,0.00,0.25,0.02,0.00,0.00,0.00,0.11,0.00,0.06,0.46,42.80,572.00,8.25,31.10,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
4a49b472-d030-57a5-b4a7-614085df78a9,5a1c0bc4-c22d-59d2-bfe1-68f31bbba426,Sesame seed,15010,2.44,0.00,0.13,0.01,0.00,0.00,0.00,0.06,0.00,0.04,0.25,18.20,555.00,1.56,22.50,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
3ac87f8c-b609-564c-8be3-a06c25bda7ae,5a1c0bc4-c22d-59d2-bfe1-68f31bbba426,"Sesame seed, grilled, husked",15038,5.20,0.00,0.27,0.03,0.00,0.00,0.00,0.12,0.00,0.08,0.49,37.90,1110.00,3.13,45.20,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
b5870993-d822-51c7-abdc-83dc5a7b0bd6,5a1c0bc4-c22d-59d2-bfe1-68f31bbba426,"Sesame seed, husked",15035,5.20,0.00,0.27,0.03,0.00,0.00,0.00,0.12,0.00,0.08,0.49,37.90,1110.00,3.13,45.20,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
b2e66dfa-0d68-5c9d-b36d-ab30c13e0889,09e62449-5bcb-5955-9f3d-4f8e4c5ce396,Sunflower seed,15011,2.91,0.00,0.27,0.01,0.00,0.00,0.00,0.02,0.00,0.03,0.09,66.10,540.00,1.04,23.80,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
d4abc12c-99a9-5f5e-9778-f32abc6ffbb9,09e62449-5bcb-5955-9f3d-4f8e4c5ce396,"Sunflower seed, grilled, salted",15045,2.91,0.00,0.27,0.01,0.00,0.00,0.00,0.02,0.00,0.03,0.09,66.10,540.00,1.04,23.80,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_C
25d7b03a-c607-523a-87e7-51ca2deb139a,b6149632-5840-52e6-a5b0-1264c20c8c35,"Seeds, chia, dried",15047,3.49,0.00,0.25,0.02,0.00,0.00,0.00,0.11,0.00,0.06,0.46,42.80,572.00,8.25,31.10,0.00,0,0,0.01,0.02,0.11,0.01,0.08,0.21,0.05,0.55,0.00,0.24,-0.03,0.02,0.02,0.02,Nutriscore_A
8a8c6319-57ce-5a30-9e37-bc1f211e35ab,7b1bd7a6-3993-5b75-b757-7af53752e83d,"Almond, grilled, salted",15042,2.63,0.00,0.14,0.02,0.00,0.00,0.00,0.06,0.00,0.03,0.24,266.00,378.00,30.90,25.30,0.00,0,0,0.27,0.20,2.23,0.09,0.59,1.55,1.20,6.21,0.02,3.38,-0.20,0.34,0.42,3.65,Nutriscore_B
1d0210c3-d573-59e5-b98d-e8fdc4088c74,effcbf32-b153-5e74-971e-a4461e5523b7,"Almond, (with peel)",15000,2.63,0.00,0.14,0.02,0.00,0.00,0.00,0.06,0.00,0.03,0.24,266.00,378.00,30.90,25.30,0.00,0,0,0.27,0.20,2.23,0.09,0.59,1.55,1.20,6.21,0.02,3.38,-0.20,0.34,0.42,3.65,Nutriscore_A
a26efb22-6b06-5a0a-94a2-bc136e1fd956,effcbf32-b153-5e74-971e-a4461e5523b7,"Almond, peeled, unpeeled or blanched",15041,2.63,0.00,0.14,0.02,0.00,0.00,0.00,0.06,0.00,0.03,0.24,266.00,378.00,30.90,25.30,0.00,0,0,0.27,0.20,2.23,0.09,0.59,1.55,1.20,6.21,0.02,3.38,-0.20,0.34,0.42,3.65,Nutriscore_A
d0aae708-f260-55d9-b5ce-85101ce933cd,d8a3ce43-41ef-5321-9685-49a73bff4ef0,Brazil nut,15008,7.39,0.00,0.14,0.02,0.00,0.00,0.00,0.02,0.00,0.03,0.09,24.10,502.00,17.50,22.80,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_B
49979c14-a87f-588c-80b9-109ed4e87a8c,00f36fcf-7b4e-519d-9cf2-4c99e5ad19cf,"Cashew nut, grilled, salted",15019,3.56,0.00,0.14,0.02,0.00,0.00,0.00,0.08,0.00,0.05,0.32,27.90,584.00,14.90,26.40,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_D
c2facb23-37f9-517b-a479-17597c3a3d60,a252490f-522d-5b7d-80d4-59ea9f3ff59a,Chestnut flour,9570,2.39,0.00,0.35,0.01,0.00,0.00,0.00,0.03,0.00,0.01,0.11,29.70,433.00,5.87,30.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
1bff9461-8d7c-553e-9071-97a275afdfa5,a252490f-522d-5b7d-80d4-59ea9f3ff59a,"Chestnut, boiled/cooked in water",15020,2.28,0.00,0.33,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,27.90,330.00,4.56,29.30,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
f802225a-50cb-5995-abeb-e6efc57a2338,a252490f-522d-5b7d-80d4-59ea9f3ff59a,"Chestnut, canned",15039,1.94,0.00,1.00,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.06,22.30,228.00,3.19,40.40,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_B
e7b7db17-c596-5aaa-81a8-fb8279f32cec,a252490f-522d-5b7d-80d4-59ea9f3ff59a,"Chestnut, grilled",15021,1.90,0.00,0.24,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.08,21.60,327.00,4.54,24.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
c2bc6ed5-c3cf-5d84-90dc-2d416b20203b,a252490f-522d-5b7d-80d4-59ea9f3ff59a,"Chestnut, raw",15024,1.94,0.00,0.27,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,23.90,363.00,4.92,23.60,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
bf8ad38b-25eb-5f4a-8299-05d9baaba880,36d8b655-7bb3-56b9-9145-b70601074207,"Coconut, immature kernel, fresh",15014,2.42,0.00,0.23,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.11,103.00,182.00,12.40,24.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
3d3941e9-b7b3-53db-8948-2fa5db222d7a,36d8b655-7bb3-56b9-9145-b70601074207,"Coconut, kernel, dried",15007,2.42,0.00,0.23,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.11,103.00,182.00,12.40,24.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_D
13477e63-9c3f-5947-a74f-a610fb71dc2a,36d8b655-7bb3-56b9-9145-b70601074207,"Coconut, ripe kernel, fresh",15006,2.42,0.00,0.23,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.11,103.00,182.00,12.40,24.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
4c1eaae6-c81c-52b3-8259-323f2589c47c,f8792a78-8cf7-55d5-9907-4b652533ff3c,Hazelnut,15004,4.81,0.00,0.21,0.03,0.00,0.00,0.00,0.07,0.00,0.07,0.35,118.00,819.00,11.70,34.20,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
d8bc2ecd-27c8-5806-b19c-d40fbd4306c5,f8792a78-8cf7-55d5-9907-4b652533ff3c,"Hazelnut, grilled",15033,5.01,0.00,0.21,0.03,0.00,0.00,0.00,0.07,0.00,0.07,0.35,118.00,819.00,11.80,37.10,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
0d5aa55d-b196-53aa-b005-60b53ff13aed,f8792a78-8cf7-55d5-9907-4b652533ff3c,"Hazelnut, grilled, salted",15050,5.01,0.00,0.21,0.03,0.00,0.00,0.00,0.07,0.00,0.07,0.35,118.00,819.00,11.80,37.10,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_B
20ae37b6-7a3d-5061-9fab-824bdfa197cf,6751d1d1-2038-547e-a4ed-3d8568a81f34,Macadamia nut,15027,3.66,0.00,0.38,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,46.40,652.00,8.95,41.60,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_B
5f004e06-aa87-55dd-bd2a-b39647918277,6751d1d1-2038-547e-a4ed-3d8568a81f34,"Macadamia nut, grilled, salted",15043,3.66,0.00,0.38,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,46.40,652.00,8.95,41.60,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
6f55661a-2f5a-5f25-8390-83e40914cf4d,019fefb1-3ee7-591d-8a58-33a03f4203db,Mix of salted grains/nuts and raisins,15018,2.62,0.00,0.17,0.01,0.00,0.00,0.00,0.04,0.00,0.03,0.18,89.80,380.00,20.70,23.90,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
a2b28b1c-3cb3-5f7d-995d-6755d369fe85,019fefb1-3ee7-591d-8a58-33a03f4203db,Mix of unsalted grains/nuts and dried fruit,15048,2.62,0.00,0.17,0.01,0.00,0.00,0.00,0.04,0.00,0.03,0.18,89.80,380.00,20.70,23.90,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_B
bf858987-92f0-5ab7-af1b-484ec9797ea5,019fefb1-3ee7-591d-8a58-33a03f4203db,Mix of unsalted grains/nuts and raisins,15049,2.62,0.00,0.17,0.01,0.00,0.00,0.00,0.04,0.00,0.03,0.18,89.80,380.00,20.70,23.90,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
96b1a941-f227-5cae-9f99-71a77943881c,d879fd24-3a31-5dca-90d1-3439a7741824,Pecan nut,15026,3.66,0.00,0.38,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,46.40,652.00,8.95,41.60,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
793c7b71-5032-54b0-a33e-d2e8bae0cf24,d879fd24-3a31-5dca-90d1-3439a7741824,"Pecan nut, salted",15046,3.66,0.00,0.38,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,46.40,652.00,8.95,41.60,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
d54f78d0-b357-5935-893e-e29d0de3e744,70d054ec-5e44-535e-85a2-8e8d8a67c157,Pine nuts,15025,4.18,0.00,0.14,0.01,0.00,0.00,0.00,0.06,0.00,0.04,0.28,25.40,535.00,14.60,21.20,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
79f70cd1-3c3b-5432-ac3f-3cb0f8587611,99dff6d2-119d-5d4a-a087-b5beee61c568,"Pistachio nut, grilled",15044,7.22,0.00,0.25,0.02,0.00,0.00,0.00,0.04,0.00,0.04,0.16,23.80,609.00,15.10,29.70,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
45862f73-f229-5742-b839-fd3c7815b13f,99dff6d2-119d-5d4a-a087-b5beee61c568,"Pistachio nut, grilled, salted",15009,7.22,0.00,0.25,0.02,0.00,0.00,0.00,0.04,0.00,0.04,0.16,23.80,609.00,15.10,29.70,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_C
e75ec6a0-f787-5eb5-933b-55897efee574,97151b9e-8ff6-5da8-a79a-d72a52fa3f98,"Walnut, dried, husked",15005,4.11,0.00,0.48,0.01,0.00,0.00,0.00,0.04,0.00,0.02,0.17,44.70,653.00,9.09,48.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
414c1081-ecd6-5ab4-a28d-06ccd302895e,97151b9e-8ff6-5da8-a79a-d72a52fa3f98,"Walnut, fresh",15023,4.11,0.00,0.48,0.01,0.00,0.00,0.00,0.04,0.00,0.02,0.17,44.70,653.00,9.09,48.00,0.00,0,0,8.25,3.81,74.21,0.27,33.60,5.37,50.86,84.14,0.61,83.02,-1.94,38.41,51.90,2.89,Nutriscore_A
410ddffb-d382-5e73-acd3-d4b03b93b309,b721146e-5dd7-5cfa-b565-9cb4620aabef,"Kidney, beef, cooked",40403,31.50,0.00,1.55,0.05,0.00,0.00,0.00,0.44,0.00,0.09,1.94,159.00,2050.00,2.65,80.70,0.00,0.376855243,9.200666633,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_C
f6101043-e258-57f9-b55c-dacb8ca2ee92,b721146e-5dd7-5cfa-b565-9cb4620aabef,"Kidney, beef, raw",40402,22.90,0.00,0.74,0.03,0.00,0.00,0.00,0.32,0.00,0.07,1.41,115.00,1490.00,1.91,50.20,0.00,0.376855243,9.200666633,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
42da3a6c-2805-5dfe-83e9-3155961cc864,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, calf, cooked",40007,31.00,0.00,2.52,0.05,0.00,0.00,0.00,0.36,0.00,0.10,1.54,414.00,1410.00,4.23,158.00,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
ea08fb31-8ee5-5c09-8cb8-41be7fe66c54,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, calf, raw",40006,22.60,0.00,1.44,0.04,0.00,0.00,0.00,0.26,0.00,0.07,1.12,301.00,1030.00,3.06,106.00,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
cf204380-8b64-553b-9033-e96c176dbc1f,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, lamb, cooked",40003,29.70,0.00,1.45,0.05,0.00,0.00,0.00,0.61,0.00,0.12,2.70,151.00,3150.00,5.03,82.10,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
656b69f0-ec69-50a8-9374-4213807e97d1,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, lamb, raw",40002,21.60,0.00,0.67,0.04,0.00,0.00,0.00,0.44,0.00,0.08,1.97,109.00,2300.00,3.64,51.20,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
919eed2c-a295-537e-aac8-14309d97b9b4,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, pork, braised",40004,3.91,0.00,1.38,0.01,0.00,0.00,0.00,0.05,0.00,0.02,0.23,101.00,184.00,1.26,49.80,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_C
eb28478e-05ae-5672-b39d-2caa23d708ac,9cb15550-7853-5e7f-b726-800d16d0fce2,"Brain, pork, raw",40005,2.79,0.00,0.62,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,72.80,134.00,0.90,27.60,0.00,4.149682376,37.80720507,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_B
872e72f3-58e8-5eaa-b7dd-4937b4ebdb7d,50ee4421-9a35-5cd9-b83e-7303b1b78c8f,"Liver, chicken, cooked",40116,2.14,0.00,0.90,0.01,0.00,0.00,0.00,0.05,0.00,0.01,0.19,51.00,99.90,0.87,37.20,0.00,90.48689578,34.71515837,0.01,0.03,0.18,0.02,0.13,0.44,0.10,0.82,0.01,0.31,-0.05,0.03,0.03,0.05,Nutriscore_A
